Cs,FA,MA,I,Br,structure,bandgap,glass,ETL,ETL-2,Ethickness,HTL,Hthickness,meta,depositionProcedure,depositionMethod,Anti-solvent,PrecursorSolution,AnnealingTemperature,AnnealingTime,Jsc,Voc,FF,PCE
0.05,0.7885,0.1615,2.46,0.54,1,1.63,16.219904627831337,16.219904627831337,14.720934210311336,30.2,13.615021021673606,89.2,16.33707903623317,16.59485963017334,16.35308226066059,14.99397098367796,16.067433477417786,100.0,44.0,21.6,1.1,0.779,18.4
0.05,0.8,0.15,2.55,0.45,1,1.63,16.219904627831337,16.219904627831337,14.720934210311336,46.208000000000006,13.615021021673606,149.22,16.33707903623317,16.59485963017334,16.35308226066059,14.99397098367796,16.067433477417786,104.0,47.0,22.8,1.24,0.78,22.1
0.05,0.85,0.15,2.55,0.45,0,1.528630000000001,15.131265603223945,11.770393394666886,14.641134841501426,72.6,15.76762475068065,200.62,15.271361592621036,13.387363546219715,14.540728643216081,15.053820344376593,14.00101851851855,100.0,60.0,23.36,1.04,0.7895,19.18
0.0,0.83,0.17,2.49,0.51,1,1.603289999999999,13.748588709770196,13.488257532983164,13.383332009508031,80.0,14.50981884057955,250.0,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,23.7,1.11,0.77,20.1
0.17,0.83,0.0,1.2,1.8,1,1.93,13.748588709770196,15.569879212259472,14.720934210311336,34.6,14.50981884057955,160.22,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,13.6,1.312,0.652,14.35
0.17,0.83,0.0,1.8,1.2,0,1.68654,15.131265603223945,15.405229294435959,14.641134841501426,21.2,14.4252101794477,94.0034,15.271361592621036,16.59485963017334,14.540728643216081,14.864158233543485,14.00101851851855,100.0,30.0,16.7,1.13,0.79,14.0
0.0,0.55,0.45,1.65,1.35,1,1.81,15.131265603223945,15.159048660965988,14.720934210311336,22.2,14.50981884057955,139.2,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,10.0,17.38,1.1,0.6,12.33
0.0,0.6,0.4,3.0,0.0,0,1.54,15.131265603223945,14.580685119632928,14.734614611936987,23.2,15.02940413943355,104.2,15.271361592621036,15.043190661450348,14.540728643216081,11.813466461809325,14.00101851851855,100.0,10.0,20.38,0.99,0.65,13.11
0.05,0.87,0.08,2.76,0.24,0,1.695760000000001,15.131265603223945,15.922031015204524,15.67940413943355,24.2,15.76762475068065,52.0034,15.271361592621036,13.387363546219715,14.540728643216081,14.99397098367796,14.932633229463391,100.0,30.0,21.87,1.02,0.799,17.9
0.05,0.79,0.16,2.5,0.5,1,1.68654,15.131265603223945,15.159048660965988,14.720934210311336,34.4,14.359892856719423,150.22,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.47595248444927,100.0,60.0,19.4,1.04,0.71,14.39
0.17,0.83,0.0,2.4,0.8,1,1.72,13.748588709770196,15.569879212259472,14.720934210311336,34.6,14.50981884057955,150.22,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,18.3,1.244,0.77,18.6
0.05,0.7885,0.1615,2.49,0.51,1,1.603289999999999,13.748588709770196,13.363525028645638,14.720934210311336,34.6,13.615021021673606,160.22,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,14.98,0.83,0.47,5.84
0.0,0.83,0.17,2.49,0.51,1,1.761180000000002,13.748588709770196,13.488257532983164,13.383332009508031,30.0,14.50981884057955,50.0314,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,22.1,1.071,0.71,16.8
0.0,0.83,0.17,1.0,2.0,1,1.98,13.748588709770196,13.488257532983164,13.383332009508031,21.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,11.1,0.98,0.54,5.8
0.0,0.83,0.17,2.5,0.5,1,1.63,13.748588709770196,13.488257532983164,13.383332009508031,24.2,14.50981884057955,59.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,22.7,1.1,0.7,17.4
0.05,0.79,0.16,3.0,0.0,1,1.685576666666667,13.748588709770196,13.488257532983164,13.383332009508031,46.208000000000006,14.388779806626061,200.62,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.388779806626061,100.0,60.0,22.96,0.944,0.633,13.72
0.05,0.7885,0.1615,2.515,0.4845,0,1.687240000000001,15.131265603223945,15.405229294435959,14.720934210311336,34.008,15.04973085639009,190.22,15.422352987268296,13.387363546219715,14.540728643216081,15.164991764957218,14.00101851851855,100.0,60.0,22.2,1.07,0.798,18.8
0.05,0.79,0.15,2.45,0.55,1,1.541155000000001,15.131265603223945,13.488257532983164,13.383332009508031,26.20800000000001,14.50981884057955,190.22,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,21.61,1.09,0.6463,15.23
0.05,0.83,0.12,2.61,0.39,1,1.61,13.748588709770196,13.488257532983164,14.805126924587654,32.008,14.50981884057955,140.22340000000003,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,50.0,21.83,1.135,0.684,16.92
0.06,0.8,0.14,2.58,0.42,1,1.685746666666667,13.748588709770196,15.159048660965988,14.720934210311336,24.2,14.50981884057955,55.0034,15.271361592621036,15.043190661450348,14.540728643216081,14.234280155654995,15.282625025499856,100.0,30.0,23.83,1.09,0.792,20.59
0.05,0.7885,0.1615,2.49,0.51,1,1.53797,13.748588709770196,15.159048660965988,14.720934210311336,60.0,13.410364079416317,80.0,15.271361592621036,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,110.0,60.0,18.9,0.79,0.434,6.2
0.0,1.0,0.0,0.0,3.0,1,2.27,13.748588709770196,13.488257532983164,13.383332009508031,21.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,7.5,1.14,0.58,5.0
0.05,0.8075,0.1425,2.572,0.4275,1,1.65,16.219904627831337,16.219904627831337,14.720934210311336,46.4,13.615021021673606,108.0,16.33707903623317,16.59485963017334,16.35308226066059,14.99397098367796,16.067433477417786,102.0,32.0,1.21,1.59,22.59,0.81
0.4,0.498,0.102,2.49,0.51,1,1.695760000000001,13.748588709770196,13.488257532983164,13.383332009508031,34.6,14.50981884057955,150.22,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,18.3,1.01,0.71,13.1
0.0,0.83,0.17,1.5,1.5,1,1.87,13.748588709770196,13.488257532983164,13.383332009508031,21.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,15.6,1.15,0.63,11.4
0.15,0.85,0.0,2.85,0.15,1,1.59,13.748588709770196,15.569879212259472,13.905069668284664,28.0,14.50981884057955,172.0,15.271361592621036,12.718995012112048,14.540728643216081,14.99397098367796,14.00101851851855,150.0,30.0,0.98,21.5,0.7,14.7
0.05,0.7885,0.1615,2.49,0.51,1,1.695760000000001,13.748588709770196,13.25423391018072,14.720934210311336,34.6,13.615021021673606,160.22,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,14.52,0.84,0.41,5.0
0.2,0.8,0.0,1.95,1.05,1,1.76,13.748588709770196,15.569879212259472,13.905069668284664,28.0,14.50981884057955,172.0,15.271361592621036,12.718995012112048,14.540728643216081,14.99397098367796,14.00101851851855,150.0,30.0,1.08,16.9,0.7,12.5
0.0,0.0,1.0,3.0,0.0,1,1.6,16.219904627831337,16.219904627831337,14.720934210311336,32.6,13.615021021673606,98.2034,16.33707903623317,16.59485963017334,16.35308226066059,14.99397098367796,16.067433477417786,106.0,44.0,20.7,1.26,0.8,20.7
0.08,0.8004,0.1196,2.641,0.3588,1,1.603289999999999,13.748588709770196,13.488257532983164,13.383332009508031,72.6,14.50981884057955,200.614,15.422352987268296,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,24.13,1.1,0.676,17.82
0.4,0.0,0.6,3.0,0.0,0,1.62,15.131265603223945,11.770393394666886,14.720934210311336,24.0,11.599997776310113,198.0,12.108966965883685,13.387363546219715,14.540728643216081,11.813466461809325,11.742799527037969,110.0,10.0,4.26,1.03,0.57,2.5
0.0,0.65,0.35,1.95,1.05,1,1.73,15.131265603223945,15.159048660965988,14.720934210311336,22.2,14.50981884057955,139.2,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,10.0,18.5,1.09,0.68,13.95
0.15,0.85,0.0,2.55,0.45,1,1.762353333333336,15.131265603223945,15.569879212259472,14.720934210311336,21.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,13.612357075332145,14.234280155654995,14.581340348683298,100.0,30.0,15.2,1.029,0.715,15.2
0.05,0.7885,0.1615,2.49,0.51,1,1.529135450293171,13.748588709770196,15.159048660965988,14.720934210311336,52.0,14.750481365355196,104.0,15.271361592621036,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,110.0,60.0,21.9,1.09,0.681,16.5
0.0,0.0,1.0,3.0,0.0,1,1.534075000000001,15.131265603223945,15.569879212259472,14.720934210311336,20.0,14.50981884057955,220.0,15.271361592621036,15.043190661450348,13.612357075332145,14.234280155654995,14.00101851851855,100.0,10.0,15.5,0.83,0.607,7.8
0.05,0.88,0.07,3.0,0.0,0,1.844525634920634,13.748588709770196,11.770393394666886,14.641134841501426,24.2,15.764026380642948,64.0,15.271361592621036,13.387363546219715,14.540728643216081,15.764026380642948,14.00101851851855,100.0,15.0,25.08,1.167,0.8401,24.29
0.05,0.7885,0.1615,2.515,0.4845,0,1.685676666666667,15.131265603223945,15.405229294435959,14.720934210311336,34.008,14.99768746664489,190.22,15.422352987268296,13.387363546219715,14.540728643216081,15.164991764957218,14.00101851851855,100.0,60.0,22.2,1.03,0.808,18.4
0.05,0.7885,0.1615,2.49,0.51,1,1.695760000000001,13.748588709770196,14.892146700255825,14.720934210311336,72.6,14.50981884057955,150.428,14.127791666767372,13.387363546219715,14.908969235021235,14.98467661920859,14.00101851851855,100.0,60.0,24.8,1.1,0.696,18.3
0.07,0.9,0.03,2.76,0.24,1,1.695760000000001,13.748588709770196,13.488257532983164,13.383332009508031,28.0,15.247025503190642,172.0,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.958654924335992,150.0,30.0,21.97,1.14,0.71,18.1
0.25,0.5625,0.1875,2.28,0.72,0,1.72,15.131265603223945,15.405229294435959,14.641134841501426,21.2,15.76762475068065,94.0034,15.422352987268296,15.043190661450348,14.540728643216081,14.99397098367796,14.671736191979742,100.0,30.0,17.9,1.12,0.764,15.3
0.0,0.33,0.67,1.0,2.0,1,1.97,13.748588709770196,13.488257532983164,13.383332009508031,21.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,9.0,1.08,0.64,6.2
0.05,0.875,0.075,2.835,0.225,1,1.685746666666667,13.748588709770196,13.488257532983164,13.383332009508031,52.0,15.497538397221335,104.0,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,15.492099669224283,120.0,60.0,24.57,1.13,0.8,22.2
0.1,0.747,0.153,2.49,0.51,1,1.69005,13.748588709770196,13.488257532983164,14.720934210311336,34.6,14.50981884057955,150.22,15.422352987268296,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,18.0,1.09,0.72,14.1
0.7,0.3,0.0,3.0,0.0,1,1.675392,13.748588709770196,13.488257532983164,14.720934210311336,28.0,14.50981884057955,172.0,15.271361592621036,12.718995012112048,14.540728643216081,11.813466461809325,14.00101851851855,170.0,10.0,18.08,1.0,0.56,10.2
0.2,0.664,0.136,2.49,0.51,1,1.603289999999999,13.748588709770196,15.159048660965988,14.720934210311336,60.0,14.50981884057955,80.0,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,110.0,60.0,17.11,0.95,0.5499,8.92
0.175,0.75,0.075,2.64,0.36,0,1.525763095238096,15.131265603223945,11.770393394666886,14.933470884212586,24.2,15.02940413943355,65.2,15.271361592621036,15.043190661450348,14.540728643216081,14.99397098367796,14.00101851851855,100.0,10.0,21.3,1.06,0.7695,17.42
0.05,0.86,0.09,2.91,0.09,1,1.56,13.748588709770196,15.569879212259472,14.720934210311336,72.6,14.50981884057955,200.62,15.271361592621036,15.043190661450348,14.540728643216081,14.234280155654995,15.03652243629475,100.0,60.0,23.5,1.08,0.776,19.7
0.05,0.7885,0.1615,2.49,0.51,1,1.526575000000001,13.748588709770196,13.533967130061164,14.720934210311336,34.6,13.615021021673606,150.22,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,16.98,0.78,0.54,7.15
